domain,model_family,feature_set,budget_fraction,year,n_candidates,selected_n,events,true_positives,precision,recall
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2009,103,6,44,3,0.5,0.06818181818181818
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2010,102,6,61,3,0.5,0.04918032786885246
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2011,96,5,30,3,0.6,0.1
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2012,98,5,12,5,1.0,0.4166666666666667
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2013,107,6,88,5,0.8333333333333334,0.056818181818181816
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2014,87,5,32,2,0.4,0.0625
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2015,72,4,22,4,1.0,0.18181818181818182
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2016,76,4,32,3,0.75,0.09375
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2017,80,4,13,2,0.5,0.15384615384615385
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2018,82,5,72,5,1.0,0.06944444444444445
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2019,57,3,8,0,0.0,0.0
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2020,77,4,25,1,0.25,0.04
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2021,83,5,21,2,0.4,0.09523809523809523
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2022,77,4,61,4,1.0,0.06557377049180328
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2023,53,3,3,1,0.3333333333333333,0.3333333333333333
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.05,2024,70,4,11,0,0.0,0.0
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2005,89,9,53,7,0.7777777777777778,0.1320754716981132
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2006,85,9,14,7,0.7777777777777778,0.5
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2007,101,11,31,0,0.0,0.0
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2008,103,11,28,7,0.6363636363636364,0.25
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2009,103,11,44,5,0.45454545454545453,0.11363636363636363
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2010,102,11,61,8,0.7272727272727273,0.13114754098360656
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2011,96,10,30,6,0.6,0.2
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2012,98,10,12,7,0.7,0.5833333333333334
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2013,107,11,88,10,0.9090909090909091,0.11363636363636363
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2014,87,9,32,5,0.5555555555555556,0.15625
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2015,72,8,22,6,0.75,0.2727272727272727
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2016,76,8,32,6,0.75,0.1875
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2017,80,8,13,2,0.25,0.15384615384615385
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2018,82,9,72,9,1.0,0.125
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2019,57,6,8,1,0.16666666666666666,0.125
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2020,77,8,25,4,0.5,0.16
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2021,83,9,21,5,0.5555555555555556,0.23809523809523808
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2022,77,8,61,7,0.875,0.11475409836065574
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2023,53,6,3,1,0.16666666666666666,0.3333333333333333
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.1,2024,70,7,11,1,0.14285714285714285,0.09090909090909091
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2005,89,18,53,11,0.6111111111111112,0.20754716981132076
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2006,85,17,14,8,0.47058823529411764,0.5714285714285714
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2007,101,21,31,5,0.23809523809523808,0.16129032258064516
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2008,103,21,28,11,0.5238095238095238,0.39285714285714285
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2009,103,21,44,11,0.5238095238095238,0.25
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2010,102,21,61,15,0.7142857142857143,0.2459016393442623
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2011,96,20,30,15,0.75,0.5
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2012,98,20,12,9,0.45,0.75
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2013,107,22,88,19,0.8636363636363636,0.2159090909090909
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2014,87,18,32,5,0.2777777777777778,0.15625
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2015,72,15,22,7,0.4666666666666667,0.3181818181818182
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2016,76,16,32,13,0.8125,0.40625
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2017,80,16,13,4,0.25,0.3076923076923077
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2018,82,17,72,16,0.9411764705882353,0.2222222222222222
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2019,57,12,8,3,0.25,0.375
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2020,77,16,25,7,0.4375,0.28
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2021,83,17,21,7,0.4117647058823529,0.3333333333333333
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2022,77,16,61,13,0.8125,0.21311475409836064
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2023,53,11,3,2,0.18181818181818182,0.6666666666666666
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.2,2024,70,14,11,2,0.14285714285714285,0.18181818181818182
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2005,89,27,53,17,0.6296296296296297,0.32075471698113206
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2006,85,26,14,10,0.38461538461538464,0.7142857142857143
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2007,101,31,31,6,0.1935483870967742,0.1935483870967742
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2008,103,31,28,14,0.45161290322580644,0.5
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2009,103,31,44,14,0.45161290322580644,0.3181818181818182
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2010,102,31,61,20,0.6451612903225806,0.32786885245901637
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2011,96,29,30,21,0.7241379310344828,0.7
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2012,98,30,12,9,0.3,0.75
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2013,107,33,88,30,0.9090909090909091,0.3409090909090909
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2014,87,27,32,10,0.37037037037037035,0.3125
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2015,72,22,22,11,0.5,0.5
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2016,76,23,32,18,0.782608695652174,0.5625
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2017,80,24,13,5,0.20833333333333334,0.38461538461538464
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2018,82,25,72,24,0.96,0.3333333333333333
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2019,57,18,8,5,0.2777777777777778,0.625
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2020,77,24,25,8,0.3333333333333333,0.32
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2021,83,25,21,9,0.36,0.42857142857142855
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2022,77,24,61,20,0.8333333333333334,0.32786885245901637
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2023,53,16,3,2,0.125,0.6666666666666666
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,0.3,2024,70,21,11,2,0.09523809523809523,0.18181818181818182
upwelling_supported_domain,xgboost,current_only,0.05,2005,89,5,53,3,0.6,0.05660377358490566
upwelling_supported_domain,xgboost,current_only,0.05,2006,85,5,14,3,0.6,0.21428571428571427
upwelling_supported_domain,xgboost,current_only,0.05,2007,101,6,31,5,0.8333333333333334,0.16129032258064516
upwelling_supported_domain,xgboost,current_only,0.05,2008,103,6,28,4,0.6666666666666666,0.14285714285714285
upwelling_supported_domain,xgboost,current_only,0.05,2009,103,6,44,3,0.5,0.06818181818181818
upwelling_supported_domain,xgboost,current_only,0.05,2010,102,6,61,5,0.8333333333333334,0.08196721311475409
upwelling_supported_domain,xgboost,current_only,0.05,2011,96,5,30,3,0.6,0.1
upwelling_supported_domain,xgboost,current_only,0.05,2012,98,5,12,2,0.4,0.16666666666666666
upwelling_supported_domain,xgboost,current_only,0.05,2013,107,6,88,6,1.0,0.06818181818181818
upwelling_supported_domain,xgboost,current_only,0.05,2014,87,5,32,3,0.6,0.09375
upwelling_supported_domain,xgboost,current_only,0.05,2015,72,4,22,2,0.5,0.09090909090909091
upwelling_supported_domain,xgboost,current_only,0.05,2016,76,4,32,3,0.75,0.09375
upwelling_supported_domain,xgboost,current_only,0.05,2017,80,4,13,2,0.5,0.15384615384615385
upwelling_supported_domain,xgboost,current_only,0.05,2018,82,5,72,5,1.0,0.06944444444444445
upwelling_supported_domain,xgboost,current_only,0.05,2019,57,3,8,0,0.0,0.0
upwelling_supported_domain,xgboost,current_only,0.05,2020,77,4,25,2,0.5,0.08
upwelling_supported_domain,xgboost,current_only,0.05,2021,83,5,21,3,0.6,0.14285714285714285
upwelling_supported_domain,xgboost,current_only,0.05,2022,77,4,61,4,1.0,0.06557377049180328
upwelling_supported_domain,xgboost,current_only,0.05,2023,53,3,3,1,0.3333333333333333,0.3333333333333333
upwelling_supported_domain,xgboost,current_only,0.05,2024,70,4,11,0,0.0,0.0
upwelling_supported_domain,xgboost,current_only,0.1,2005,89,9,53,7,0.7777777777777778,0.1320754716981132
upwelling_supported_domain,xgboost,current_only,0.1,2006,85,9,14,4,0.4444444444444444,0.2857142857142857
upwelling_supported_domain,xgboost,current_only,0.1,2007,101,11,31,7,0.6363636363636364,0.22580645161290322
upwelling_supported_domain,xgboost,current_only,0.1,2008,103,11,28,8,0.7272727272727273,0.2857142857142857
upwelling_supported_domain,xgboost,current_only,0.1,2009,103,11,44,4,0.36363636363636365,0.09090909090909091
upwelling_supported_domain,xgboost,current_only,0.1,2010,102,11,61,8,0.7272727272727273,0.13114754098360656
upwelling_supported_domain,xgboost,current_only,0.1,2011,96,10,30,4,0.4,0.13333333333333333
upwelling_supported_domain,xgboost,current_only,0.1,2012,98,10,12,6,0.6,0.5
upwelling_supported_domain,xgboost,current_only,0.1,2013,107,11,88,11,1.0,0.125
upwelling_supported_domain,xgboost,current_only,0.1,2014,87,9,32,6,0.6666666666666666,0.1875
upwelling_supported_domain,xgboost,current_only,0.1,2015,72,8,22,5,0.625,0.22727272727272727
upwelling_supported_domain,xgboost,current_only,0.1,2016,76,8,32,7,0.875,0.21875
upwelling_supported_domain,xgboost,current_only,0.1,2017,80,8,13,2,0.25,0.15384615384615385
upwelling_supported_domain,xgboost,current_only,0.1,2018,82,9,72,9,1.0,0.125
upwelling_supported_domain,xgboost,current_only,0.1,2019,57,6,8,0,0.0,0.0
upwelling_supported_domain,xgboost,current_only,0.1,2020,77,8,25,4,0.5,0.16
upwelling_supported_domain,xgboost,current_only,0.1,2021,83,9,21,4,0.4444444444444444,0.19047619047619047
upwelling_supported_domain,xgboost,current_only,0.1,2022,77,8,61,8,1.0,0.13114754098360656
upwelling_supported_domain,xgboost,current_only,0.1,2023,53,6,3,1,0.16666666666666666,0.3333333333333333
upwelling_supported_domain,xgboost,current_only,0.1,2024,70,7,11,0,0.0,0.0
upwelling_supported_domain,xgboost,current_only,0.2,2005,89,18,53,13,0.7222222222222222,0.24528301886792453
upwelling_supported_domain,xgboost,current_only,0.2,2006,85,17,14,5,0.29411764705882354,0.35714285714285715
upwelling_supported_domain,xgboost,current_only,0.2,2007,101,21,31,9,0.42857142857142855,0.2903225806451613
upwelling_supported_domain,xgboost,current_only,0.2,2008,103,21,28,12,0.5714285714285714,0.42857142857142855
upwelling_supported_domain,xgboost,current_only,0.2,2009,103,21,44,11,0.5238095238095238,0.25
upwelling_supported_domain,xgboost,current_only,0.2,2010,102,21,61,15,0.7142857142857143,0.2459016393442623
upwelling_supported_domain,xgboost,current_only,0.2,2011,96,20,30,10,0.5,0.3333333333333333
upwelling_supported_domain,xgboost,current_only,0.2,2012,98,20,12,8,0.4,0.6666666666666666
upwelling_supported_domain,xgboost,current_only,0.2,2013,107,22,88,20,0.9090909090909091,0.22727272727272727
upwelling_supported_domain,xgboost,current_only,0.2,2014,87,18,32,9,0.5,0.28125
upwelling_supported_domain,xgboost,current_only,0.2,2015,72,15,22,7,0.4666666666666667,0.3181818181818182
upwelling_supported_domain,xgboost,current_only,0.2,2016,76,16,32,12,0.75,0.375
upwelling_supported_domain,xgboost,current_only,0.2,2017,80,16,13,3,0.1875,0.23076923076923078
upwelling_supported_domain,xgboost,current_only,0.2,2018,82,17,72,16,0.9411764705882353,0.2222222222222222
upwelling_supported_domain,xgboost,current_only,0.2,2019,57,12,8,1,0.08333333333333333,0.125
upwelling_supported_domain,xgboost,current_only,0.2,2020,77,16,25,7,0.4375,0.28
upwelling_supported_domain,xgboost,current_only,0.2,2021,83,17,21,8,0.47058823529411764,0.38095238095238093
upwelling_supported_domain,xgboost,current_only,0.2,2022,77,16,61,14,0.875,0.22950819672131148
upwelling_supported_domain,xgboost,current_only,0.2,2023,53,11,3,1,0.09090909090909091,0.3333333333333333
upwelling_supported_domain,xgboost,current_only,0.2,2024,70,14,11,2,0.14285714285714285,0.18181818181818182
upwelling_supported_domain,xgboost,current_only,0.3,2005,89,27,53,18,0.6666666666666666,0.33962264150943394
upwelling_supported_domain,xgboost,current_only,0.3,2006,85,26,14,7,0.2692307692307692,0.5
upwelling_supported_domain,xgboost,current_only,0.3,2007,101,31,31,15,0.4838709677419355,0.4838709677419355
upwelling_supported_domain,xgboost,current_only,0.3,2008,103,31,28,14,0.45161290322580644,0.5
upwelling_supported_domain,xgboost,current_only,0.3,2009,103,31,44,16,0.5161290322580645,0.36363636363636365
upwelling_supported_domain,xgboost,current_only,0.3,2010,102,31,61,20,0.6451612903225806,0.32786885245901637
upwelling_supported_domain,xgboost,current_only,0.3,2011,96,29,30,13,0.4482758620689655,0.43333333333333335
upwelling_supported_domain,xgboost,current_only,0.3,2012,98,30,12,9,0.3,0.75
upwelling_supported_domain,xgboost,current_only,0.3,2013,107,33,88,30,0.9090909090909091,0.3409090909090909
upwelling_supported_domain,xgboost,current_only,0.3,2014,87,27,32,12,0.4444444444444444,0.375
upwelling_supported_domain,xgboost,current_only,0.3,2015,72,22,22,9,0.4090909090909091,0.4090909090909091
upwelling_supported_domain,xgboost,current_only,0.3,2016,76,23,32,16,0.6956521739130435,0.5
upwelling_supported_domain,xgboost,current_only,0.3,2017,80,24,13,4,0.16666666666666666,0.3076923076923077
upwelling_supported_domain,xgboost,current_only,0.3,2018,82,25,72,23,0.92,0.3194444444444444
upwelling_supported_domain,xgboost,current_only,0.3,2019,57,18,8,2,0.1111111111111111,0.25
upwelling_supported_domain,xgboost,current_only,0.3,2020,77,24,25,8,0.3333333333333333,0.32
upwelling_supported_domain,xgboost,current_only,0.3,2021,83,25,21,9,0.36,0.42857142857142855
upwelling_supported_domain,xgboost,current_only,0.3,2022,77,24,61,21,0.875,0.3442622950819672
upwelling_supported_domain,xgboost,current_only,0.3,2023,53,16,3,2,0.125,0.6666666666666666
upwelling_supported_domain,xgboost,current_only,0.3,2024,70,21,11,4,0.19047619047619047,0.36363636363636365
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2005,89,5,53,3,0.6,0.05660377358490566
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2006,85,5,14,2,0.4,0.14285714285714285
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2007,101,6,31,5,0.8333333333333334,0.16129032258064516
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2008,103,6,28,3,0.5,0.10714285714285714
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2009,103,6,44,3,0.5,0.06818181818181818
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2010,102,6,61,6,1.0,0.09836065573770492
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2011,96,5,30,2,0.4,0.06666666666666667
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2012,98,5,12,4,0.8,0.3333333333333333
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2013,107,6,88,4,0.6666666666666666,0.045454545454545456
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2014,87,5,32,3,0.6,0.09375
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2015,72,4,22,3,0.75,0.13636363636363635
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2016,76,4,32,3,0.75,0.09375
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2017,80,4,13,0,0.0,0.0
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2018,82,5,72,5,1.0,0.06944444444444445
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2019,57,3,8,0,0.0,0.0
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2020,77,4,25,2,0.5,0.08
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2021,83,5,21,2,0.4,0.09523809523809523
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2022,77,4,61,4,1.0,0.06557377049180328
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2023,53,3,3,1,0.3333333333333333,0.3333333333333333
upwelling_supported_domain,xgboost,current_plus_trajectory,0.05,2024,70,4,11,0,0.0,0.0
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2005,89,9,53,6,0.6666666666666666,0.11320754716981132
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2006,85,9,14,5,0.5555555555555556,0.35714285714285715
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2007,101,11,31,8,0.7272727272727273,0.25806451612903225
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2008,103,11,28,5,0.45454545454545453,0.17857142857142858
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2009,103,11,44,7,0.6363636363636364,0.1590909090909091
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2010,102,11,61,9,0.8181818181818182,0.14754098360655737
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2011,96,10,30,4,0.4,0.13333333333333333
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2012,98,10,12,6,0.6,0.5
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2013,107,11,88,8,0.7272727272727273,0.09090909090909091
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2014,87,9,32,5,0.5555555555555556,0.15625
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2015,72,8,22,5,0.625,0.22727272727272727
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2016,76,8,32,6,0.75,0.1875
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2017,80,8,13,1,0.125,0.07692307692307693
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2018,82,9,72,8,0.8888888888888888,0.1111111111111111
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2019,57,6,8,0,0.0,0.0
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2020,77,8,25,2,0.25,0.08
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2021,83,9,21,3,0.3333333333333333,0.14285714285714285
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2022,77,8,61,7,0.875,0.11475409836065574
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2023,53,6,3,1,0.16666666666666666,0.3333333333333333
upwelling_supported_domain,xgboost,current_plus_trajectory,0.1,2024,70,7,11,0,0.0,0.0
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2005,89,18,53,11,0.6111111111111112,0.20754716981132076
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2006,85,17,14,8,0.47058823529411764,0.5714285714285714
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2007,101,21,31,12,0.5714285714285714,0.3870967741935484
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2008,103,21,28,9,0.42857142857142855,0.32142857142857145
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2009,103,21,44,12,0.5714285714285714,0.2727272727272727
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2010,102,21,61,16,0.7619047619047619,0.26229508196721313
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2011,96,20,30,11,0.55,0.36666666666666664
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2012,98,20,12,8,0.4,0.6666666666666666
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2013,107,22,88,19,0.8636363636363636,0.2159090909090909
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2014,87,18,32,9,0.5,0.28125
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2015,72,15,22,8,0.5333333333333333,0.36363636363636365
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2016,76,16,32,14,0.875,0.4375
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2017,80,16,13,3,0.1875,0.23076923076923078
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2018,82,17,72,15,0.8823529411764706,0.20833333333333334
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2019,57,12,8,2,0.16666666666666666,0.25
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2020,77,16,25,5,0.3125,0.2
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2021,83,17,21,5,0.29411764705882354,0.23809523809523808
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2022,77,16,61,13,0.8125,0.21311475409836064
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2023,53,11,3,1,0.09090909090909091,0.3333333333333333
upwelling_supported_domain,xgboost,current_plus_trajectory,0.2,2024,70,14,11,2,0.14285714285714285,0.18181818181818182
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2005,89,27,53,17,0.6296296296296297,0.32075471698113206
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2006,85,26,14,10,0.38461538461538464,0.7142857142857143
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2007,101,31,31,13,0.41935483870967744,0.41935483870967744
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2008,103,31,28,16,0.5161290322580645,0.5714285714285714
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2009,103,31,44,19,0.6129032258064516,0.4318181818181818
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2010,102,31,61,25,0.8064516129032258,0.4098360655737705
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2011,96,29,30,16,0.5517241379310345,0.5333333333333333
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2012,98,30,12,9,0.3,0.75
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2013,107,33,88,27,0.8181818181818182,0.3068181818181818
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2014,87,27,32,10,0.37037037037037035,0.3125
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2015,72,22,22,10,0.45454545454545453,0.45454545454545453
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2016,76,23,32,18,0.782608695652174,0.5625
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2017,80,24,13,5,0.20833333333333334,0.38461538461538464
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2018,82,25,72,22,0.88,0.3055555555555556
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2019,57,18,8,3,0.16666666666666666,0.375
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2020,77,24,25,9,0.375,0.36
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2021,83,25,21,6,0.24,0.2857142857142857
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2022,77,24,61,20,0.8333333333333334,0.32786885245901637
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2023,53,16,3,1,0.0625,0.3333333333333333
upwelling_supported_domain,xgboost,current_plus_trajectory,0.3,2024,70,21,11,4,0.19047619047619047,0.36363636363636365
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2005,89,5,53,3,0.6,0.05660377358490566
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2006,85,5,14,1,0.2,0.07142857142857142
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2007,101,6,31,5,0.8333333333333334,0.16129032258064516
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2008,103,6,28,4,0.6666666666666666,0.14285714285714285
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2009,103,6,44,2,0.3333333333333333,0.045454545454545456
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2010,102,6,61,3,0.5,0.04918032786885246
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2011,96,5,30,2,0.4,0.06666666666666667
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2012,98,5,12,4,0.8,0.3333333333333333
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2013,107,6,88,6,1.0,0.06818181818181818
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2014,87,5,32,1,0.2,0.03125
upwelling_supported_domain,xgboost,trajectory_plus_oisst,0.05,2015,72,4,22,4,1.0,0.18181818181818182
